departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
11:30pm,9:45am,$694,Philippine Airlines,43h 15m,(1 stop),04/03/2019,1
2:45pm,9:30am,$756,Multiple Airlines,51h 45m,(2 stops),04/03/2019,1
4:25pm,1:35pm,$987,China Eastern Airlines,30h 10m,(1 stop),04/03/2019,1
1:00pm,10:00am,"$1,020",Multiple Airlines,30h 0m,(1 stop),04/03/2019,1
1:00pm,1:35pm,"$1,020",Multiple Airlines,33h 35m,(1 stop),04/03/2019,1
7:21pm,7:55am,"$1,032",United,21h 34m,(1 stop),04/03/2019,1
6:50pm,7:55am,"$1,032",United,22h 5m,(1 stop),04/03/2019,1
5:25pm,8:00am,"$1,032",United,23h 35m,(1 stop),04/03/2019,1
4:20pm,7:55am,"$1,032",United,24h 35m,(1 stop),04/03/2019,1
2:05pm,8:00am,"$1,032",United,26h 55m,(1 stop),04/03/2019,1
12:40pm,8:00am,"$1,032",United,28h 20m,(1 stop),04/03/2019,1
9:30am,8:00am,"$1,032",United,31h 30m,(1 stop),04/03/2019,1
7:59am,8:00am,"$1,032",United,33h 1m,(1 stop),04/03/2019,1
4:15pm,7:55am,"$1,037",United,24h 40m,(2 stops),04/03/2019,1
4:15pm,8:00am,"$1,037",United,24h 45m,(2 stops),04/03/2019,1
3:14pm,7:55am,"$1,037",United,25h 41m,(2 stops),04/03/2019,1
2:55pm,7:55am,"$1,037",United,26h 0m,(2 stops),04/03/2019,1
2:50pm,7:55am,"$1,037",United,26h 5m,(2 stops),04/03/2019,1
2:50pm,7:55am,"$1,037",United,26h 5m,(2 stops),04/03/2019,1
2:55pm,8:00am,"$1,037",United,26h 5m,(2 stops),04/03/2019,1
2:50pm,8:00am,"$1,037",United,26h 10m,(2 stops),04/03/2019,1
1:51pm,7:55am,"$1,037",United,27h 4m,(2 stops),04/03/2019,1
1:51pm,7:55am,"$1,037",United,27h 4m,(2 stops),04/03/2019,1
1:51pm,7:55am,"$1,037",United,27h 4m,(2 stops),04/03/2019,1
1:51pm,8:00am,"$1,037",United,27h 9m,(2 stops),04/03/2019,1
1:51pm,8:00am,"$1,037",United,27h 9m,(2 stops),04/03/2019,1
11:16am,7:55am,"$1,037",United,29h 39m,(2 stops),04/03/2019,1
11:16am,7:55am,"$1,037",United,29h 39m,(2 stops),04/03/2019,1
11:16am,7:55am,"$1,037",United,29h 39m,(2 stops),04/03/2019,1
4:20pm,6:05am,"$1,043",Multiple Airlines,22h 45m,(1 stop),04/03/2019,1
11:50am,6:25am,"$1,043",Multiple Airlines,27h 35m,(1 stop),04/03/2019,1
8:00am,6:05am,"$1,043",Multiple Airlines,31h 5m,(1 stop),04/03/2019,1
7:00am,6:25am,"$1,043",Multiple Airlines,32h 25m,(1 stop),04/03/2019,1
6:25pm,8:30am,"$1,097",Virgin Australia,23h 5m,(1 stop),04/03/2019,1
3:30pm,7:35am,"$1,102",Delta,25h 5m,(2 stops),04/03/2019,1
1:55pm,7:35am,"$1,102",Delta,26h 40m,(2 stops),04/03/2019,1
1:55pm,8:30am,"$1,102",Delta,27h 35m,(2 stops),04/03/2019,1
1:00pm,8:25am,"$1,102",American Airlines,28h 25m,(2 stops),04/03/2019,1
1:00pm,8:25am,"$1,102",American Airlines,28h 25m,(2 stops),04/03/2019,1
1:00pm,8:25am,"$1,102",American Airlines,28h 25m,(2 stops),04/03/2019,1
12:03pm,7:35am,"$1,102",Delta,28h 32m,(2 stops),04/03/2019,1
11:55am,7:35am,"$1,102",Delta,28h 40m,(2 stops),04/03/2019,1
11:55am,7:35am,"$1,102",Delta,28h 40m,(2 stops),04/03/2019,1
11:45am,8:25am,"$1,102",American Airlines,29h 40m,(2 stops),04/03/2019,1
11:45am,8:25am,"$1,102",American Airlines,29h 40m,(2 stops),04/03/2019,1
10:30am,7:35am,"$1,102",Delta,30h 5m,(2 stops),04/03/2019,1
10:30am,7:35am,"$1,102",Delta,30h 5m,(2 stops),04/03/2019,1
