departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
4:25pm,1:20pm,$831,China Eastern Airlines,54h 55m,(2 stops),04/04/2019,1
4:25pm,1:20pm,$831,China Eastern Airlines,54h 55m,(2 stops),04/04/2019,1
4:25pm,1:20pm,$831,China Eastern Airlines,54h 55m,(2 stops),04/04/2019,1
4:25pm,1:20pm,$831,China Eastern Airlines,54h 55m,(2 stops),04/04/2019,1
4:25pm,7:40am,$835,China Eastern Airlines,73h 15m,(2 stops),04/04/2019,1
1:00pm,9:25am,"$1,020",Multiple Airlines,29h 25m,(1 stop),04/04/2019,1
1:00pm,10:00am,"$1,020",Multiple Airlines,30h 0m,(1 stop),04/04/2019,1
7:21pm,7:55am,"$1,032",United,21h 34m,(1 stop),04/04/2019,1
6:50pm,7:55am,"$1,032",United,22h 5m,(1 stop),04/04/2019,1
6:25pm,8:00am,"$1,032",United,22h 35m,(1 stop),04/04/2019,1
4:20pm,7:55am,"$1,032",United,24h 35m,(1 stop),04/04/2019,1
4:20pm,8:00am,"$1,032",United,24h 40m,(1 stop),04/04/2019,1
12:00pm,8:00am,"$1,032",United,29h 0m,(1 stop),04/04/2019,1
4:15pm,7:55am,"$1,037",United,24h 40m,(2 stops),04/04/2019,1
3:14pm,8:00am,"$1,037",United,24h 45m,(2 stops),04/04/2019,1
12:20pm,7:55am,"$1,037",United,25h 41m,(2 stops),04/04/2019,1
12:20pm,7:55am,"$1,037",United,25h 46m,(2 stops),04/04/2019,1
12:20pm,7:55am,"$1,037",United,26h 0m,(2 stops),04/04/2019,1
12:20pm,8:00am,"$1,037",United,27h 4m,(2 stops),04/04/2019,1
12:20pm,8:00am,"$1,037",United,29h 39m,(2 stops),04/04/2019,1
4:20pm,6:05am,"$1,044",Multiple Airlines,22h 45m,(1 stop),04/04/2019,1
11:50am,6:25am,"$1,044",Multiple Airlines,27h 35m,(1 stop),04/04/2019,1
8:00am,6:05am,"$1,044",Multiple Airlines,28h 45m,(1 stop),04/04/2019,1
7:00am,6:25am,"$1,098",Virgin Australia,23h 5m,(1 stop),04/04/2019,1
11:30pm,8:45am,"$1,103",Delta,24h 57m,(2 stops),04/04/2019,1
11:50am,6:25am,"$1,103",Delta,25h 5m,(2 stops),04/04/2019,1
6:25pm,8:30am,"$1,103",Delta,25h 52m,(2 stops),04/04/2019,1
3:38pm,7:35am,"$1,103",Delta,26h 40m,(2 stops),04/04/2019,1
3:30pm,7:35am,"$1,103",Delta,28h 32m,(2 stops),04/04/2019,1
3:38pm,8:30am,"$1,103",Delta,28h 40m,(2 stops),04/04/2019,1
3:11pm,8:25am,"$1,103",Delta,28h 40m,(2 stops),04/04/2019,1
11:30pm,9:00pm,$719,Philippine Airlines,31h 30m,(1 stop),04/05/2019,2
11:30pm,8:45am,$719,Philippine Airlines,43h 15m,(1 stop),04/05/2019,2
3:30pm,8:50am,$957,Cathay Pacific,27h 20m,(1 stop),04/05/2019,2
1:45am,8:45pm,$957,Cathay Pacific,28h 0m,(1 stop),04/05/2019,2
3:30pm,10:50am,$957,Cathay Pacific,29h 20m,(1 stop),04/05/2019,2
1:45am,6:15am,$957,Cathay Pacific,38h 30m,(1 stop),04/05/2019,2
1:45am,8:50am,$957,Cathay Pacific,41h 5m,(1 stop),04/05/2019,2
1:45am,10:50am,$957,Cathay Pacific,43h 5m,(1 stop),04/05/2019,2
3:30pm,8:20pm,$972,Cathay Pacific,38h 50m,(1 stop),04/05/2019,2
3:30pm,6:15am,$972,Cathay Pacific,48h 45m,(1 stop),04/05/2019,2
1:00pm,12:35pm,"$1,028",Multiple Airlines,33h 35m,(1 stop),04/05/2019,2
1:00pm,9:00am,"$1,043",Multiple Airlines,30h 0m,(1 stop),04/05/2019,2
1:00pm,8:25am,"$1,059",Multiple Airlines,29h 25m,(1 stop),04/05/2019,2
7:21pm,6:55am,"$1,063",United,21h 34m,(1 stop),04/05/2019,2
6:50pm,6:55am,"$1,063",United,22h 5m,(1 stop),04/05/2019,2
