departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
6:30am,8:15am,"$1,161",Delta,33h 45m,(2 stops),03/09/2019,1
4:20pm,8:15am,"$1,167",Multiple Airlines,23h 55m,(1 stop),03/09/2019,1
6:25pm,8:50am,"$1,187",United,22h 25m,(1 stop),03/09/2019,1
6:30pm,9:05am,"$1,187",United,22h 35m,(1 stop),03/09/2019,1
4:20pm,8:50am,"$1,187",United,24h 30m,(1 stop),03/09/2019,1
4:20pm,9:05am,"$1,187",United,24h 45m,(1 stop),03/09/2019,1
12:00pm,8:50am,"$1,187",United,28h 50m,(1 stop),03/09/2019,1
8:55am,8:50am,"$1,210",United,31h 55m,(2 stops),03/09/2019,1
8:55am,9:05am,"$1,210",United,32h 10m,(2 stops),03/09/2019,1
8:55am,9:05am,"$1,210",United,32h 10m,(2 stops),03/09/2019,1
8:55am,9:05am,"$1,210",United,32h 10m,(2 stops),03/09/2019,1
7:55pm,7:00am,"$1,239",United,43h 5m,(1 stop),03/09/2019,1
8:00am,8:50am,"$1,247",United,32h 50m,(1 stop),03/09/2019,1
8:00am,9:05am,"$1,248",United,33h 5m,(1 stop),03/09/2019,1
12:00pm,8:15am,"$1,269",Virgin Australia,28h 15m,(1 stop),03/09/2019,1
12:00pm,10:25am,"$1,273",Virgin Australia,30h 25m,(2 stops),03/09/2019,1
12:00pm,11:25am,"$1,273",Virgin Australia,31h 25m,(2 stops),03/09/2019,1
12:00pm,12:25pm,"$1,273",Virgin Australia,32h 25m,(2 stops),03/09/2019,1
12:00pm,1:25pm,"$1,273",Virgin Australia,33h 25m,(2 stops),03/09/2019,1
12:00pm,2:25pm,"$1,273",Virgin Australia,34h 25m,(2 stops),03/09/2019,1
12:00pm,3:25pm,"$1,273",Virgin Australia,35h 25m,(2 stops),03/09/2019,1
12:00pm,4:25pm,"$1,273",Virgin Australia,36h 25m,(2 stops),03/09/2019,1
9:55pm,7:35pm,"$1,274",Etihad Airways,29h 40m,(1 stop),03/09/2019,1
9:55pm,6:40am,"$1,274",Etihad Airways,40h 45m,(1 stop),03/09/2019,1
4:20pm,6:10am,"$1,276",Multiple Airlines,21h 50m,(1 stop),03/09/2019,1
4:20pm,8:35am,"$1,276",Multiple Airlines,24h 15m,(1 stop),03/09/2019,1
12:00pm,8:35am,"$1,276",Multiple Airlines,28h 35m,(1 stop),03/09/2019,1
12:00pm,8:15am,"$1,281",Multiple Airlines,28h 15m,(1 stop),03/09/2019,1
6:55pm,6:05am,"$1,329",Multiple Airlines,43h 10m,(1 stop),03/09/2019,1
1:55pm,7:30pm,"$1,360",Emirates,37h 35m,(1 stop),03/09/2019,1
1:55pm,10:30pm,"$1,360",Emirates,40h 35m,(1 stop),03/09/2019,1
1:55pm,7:00am,"$1,360",Emirates,49h 5m,(1 stop),03/09/2019,1
10:00am,8:35am,"$1,382",Air New Zealand,30h 35m,(2 stops),03/09/2019,1
8:00pm,10:30am,"$1,433",Air Canada,22h 30m,(1 stop),03/09/2019,1
7:00pm,10:30am,"$1,433",Air Canada,23h 30m,(1 stop),03/09/2019,1
5:55pm,10:30am,"$1,433",Air Canada,24h 35m,(2 stops),03/09/2019,1
4:50pm,10:30am,"$1,433",Air Canada,25h 40m,(2 stops),03/09/2019,1
4:50pm,10:30am,"$1,433",Air Canada,25h 40m,(2 stops),03/09/2019,1
4:20pm,10:30am,"$1,433",Air Canada,26h 10m,(2 stops),03/09/2019,1
10:00am,10:30am,"$1,433",Air Canada,32h 30m,(1 stop),03/09/2019,1
8:00am,10:30am,"$1,459",Air Canada,34h 30m,(1 stop),03/09/2019,1
10:30pm,9:30am,"$1,459",Air Canada,43h 0m,(1 stop),03/09/2019,1
10:00am,10:35am,"$1,503",Air New Zealand,32h 35m,(2 stops),03/09/2019,1
11:40am,6:55am,"$1,557",Korean Air,27h 15m,(1 stop),03/09/2019,1
6:00pm,12:15pm,"$1,628",China Airlines,50h 15m,(2 stops),03/09/2019,1
3:59pm,12:15pm,"$1,628",China Airlines,52h 16m,(2 stops),03/09/2019,1
10:35pm,7:40am,"$1,788",Turkish Airlines,41h 5m,(2 stops),03/09/2019,1
10:35pm,11:50am,"$1,788",Turkish Airlines,45h 15m,(2 stops),03/09/2019,1
8:30pm,8:25pm,"$1,802",Singapore Airlines,31h 55m,(2 stops),03/09/2019,1
8:30pm,9:20pm,"$1,802",Singapore Airlines,32h 50m,(2 stops),03/09/2019,1
8:30pm,7:40am,"$1,802",Singapore Airlines,43h 10m,(2 stops),03/09/2019,1
8:30pm,7:40am,"$1,802",Singapore Airlines,43h 10m,(2 stops),03/09/2019,1
8:30pm,7:40am,"$1,802",Singapore Airlines,43h 10m,(2 stops),03/09/2019,1
8:30pm,11:50am,"$1,802",Singapore Airlines,47h 20m,(2 stops),03/09/2019,1
12:00pm,10:35am,"$2,064",Air New Zealand,30h 35m,(2 stops),03/09/2019,1
9:55am,8:35am,"$2,077",Qantas Airways,30h 40m,(1 stop),03/09/2019,1
9:55am,9:10am,"$2,086",Qantas Airways,31h 15m,(2 stops),03/09/2019,1
9:55am,9:40am,"$2,086",Qantas Airways,31h 45m,(2 stops),03/09/2019,1
9:55am,10:10am,"$2,086",Qantas Airways,32h 15m,(2 stops),03/09/2019,1
9:55am,10:40am,"$2,086",Qantas Airways,32h 45m,(2 stops),03/09/2019,1
9:55am,11:10am,"$2,086",Qantas Airways,33h 15m,(2 stops),03/09/2019,1
9:55am,12:40pm,"$2,086",Qantas Airways,34h 45m,(2 stops),03/09/2019,1
11:40am,9:20am,"$2,727",Multiple Airlines,29h 40m,(1 stop),03/09/2019,1
2:55pm,1:35pm,"$2,992",China Eastern Airlines,30h 40m,(1 stop),03/09/2019,1
4:20pm,9:05am,"$3,294",United,24h 45m,(2 stops),03/09/2019,1
12:00pm,9:05am,"$3,294",United,29h 5m,(2 stops),03/09/2019,1
12:00pm,9:05am,"$3,294",United,29h 5m,(2 stops),03/09/2019,1
12:55pm,9:05am,"$3,313",United,28h 10m,(2 stops),03/09/2019,1
12:00pm,9:05am,"$3,313",United,29h 5m,(2 stops),03/09/2019,1
10:34am,8:10am,"$4,411",Delta,29h 36m,(2 stops),03/09/2019,1
1:36pm,8:15am,"$4,415",Delta,26h 39m,(2 stops),03/09/2019,1
11:59am,8:15am,"$4,415",Delta,28h 16m,(2 stops),03/09/2019,1
10:34am,8:15am,"$4,415",Delta,29h 41m,(2 stops),03/09/2019,1
10:34am,8:15am,"$4,415",Delta,29h 41m,(2 stops),03/09/2019,1
9:50am,8:15am,"$4,415",Delta,30h 25m,(2 stops),03/09/2019,1
9:50am,8:15am,"$4,434",Delta,30h 25m,(2 stops),03/09/2019,1
1:00pm,8:15am,"$5,719",Delta,27h 15m,(2 stops),03/09/2019,1
12:35am,10:00pm,$880,Philippine Airlines,29h 25m,(1 stop),03/10/2019,2
3:15pm,12:00pm,$918,Cathay Pacific,29h 45m,(1 stop),03/10/2019,2
3:15pm,8:50pm,$934,Cathay Pacific,38h 35m,(1 stop),03/10/2019,2
6:30pm,8:05am,"$1,059",United,22h 35m,(1 stop),03/10/2019,2
5:15pm,7:00am,"$1,059",United,22h 45m,(1 stop),03/10/2019,2
4:20pm,8:05am,"$1,059",United,24h 45m,(1 stop),03/10/2019,2
2:05pm,7:00am,"$1,059",United,25h 55m,(1 stop),03/10/2019,2
7:59am,7:00am,"$1,059",United,32h 1m,(1 stop),03/10/2019,2
4:10pm,7:00am,"$1,063",United,23h 50m,(2 stops),03/10/2019,2
4:10pm,8:05am,"$1,063",United,24h 55m,(2 stops),03/10/2019,2
2:50pm,7:00am,"$1,063",United,25h 10m,(2 stops),03/10/2019,2
2:35pm,7:00am,"$1,063",United,25h 25m,(2 stops),03/10/2019,2
2:50pm,8:05am,"$1,063",United,26h 15m,(2 stops),03/10/2019,2
2:50pm,8:05am,"$1,063",United,26h 15m,(2 stops),03/10/2019,2
1:44pm,7:00am,"$1,063",United,26h 16m,(2 stops),03/10/2019,2
1:44pm,7:00am,"$1,063",United,26h 16m,(2 stops),03/10/2019,2
1:44pm,8:05am,"$1,063",United,27h 21m,(2 stops),03/10/2019,2
1:44pm,8:05am,"$1,063",United,27h 21m,(2 stops),03/10/2019,2
8:00am,6:10am,"$1,083",Multiple Airlines,31h 10m,(1 stop),03/10/2019,2
6:55pm,6:05am,"$1,091",Multiple Airlines,44h 10m,(1 stop),03/10/2019,2
8:00am,8:05am,"$1,117",United,33h 5m,(1 stop),03/10/2019,2
1:36pm,7:10am,"$1,142",Delta,26h 34m,(2 stops),03/10/2019,2
11:45am,8:00am,"$1,142",American Airlines,29h 15m,(2 stops),03/10/2019,2
11:45am,8:00am,"$1,142",American Airlines,29h 15m,(2 stops),03/10/2019,2
11:45am,8:00am,"$1,142",American Airlines,29h 15m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,142",American Airlines,33h 15m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,142",American Airlines,33h 15m,(2 stops),03/10/2019,2
6:25pm,7:55am,"$1,156",Virgin Australia,22h 30m,(1 stop),03/10/2019,2
11:45am,8:00am,"$1,161",American Airlines,29h 15m,(2 stops),03/10/2019,2
10:29am,8:00am,"$1,161",American Airlines,30h 31m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,161",American Airlines,33h 15m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,161",American Airlines,33h 15m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,161",American Airlines,33h 15m,(2 stops),03/10/2019,2
7:45am,8:00am,"$1,161",American Airlines,33h 15m,(2 stops),03/10/2019,2
11:50am,6:05am,"$1,166",Multiple Airlines,27h 15m,(1 stop),03/10/2019,2
9:30am,7:00am,"$1,187",United,30h 30m,(1 stop),03/10/2019,2
12:10pm,7:00am,"$1,191",United,27h 50m,(2 stops),03/10/2019,2
7:45am,6:40am,"$1,238",Japan Airlines,31h 55m,(2 stops),03/10/2019,2
10:55pm,7:35pm,"$1,239",Etihad Airways,29h 40m,(1 stop),03/10/2019,2
10:55pm,6:40am,"$1,239",Etihad Airways,40h 45m,(1 stop),03/10/2019,2
3:37pm,7:55am,"$1,255",Delta,25h 18m,(2 stops),03/10/2019,2
4:20pm,7:35am,"$1,276",Multiple Airlines,24h 15m,(1 stop),03/10/2019,2
8:00am,9:10am,"$1,283",Virgin Australia,34h 10m,(2 stops),03/10/2019,2
2:30pm,7:30pm,"$1,308",Emirates,38h 0m,(1 stop),03/10/2019,2
2:30pm,10:30pm,"$1,308",Emirates,41h 0m,(1 stop),03/10/2019,2
8:00am,8:35am,"$1,312",Air New Zealand,33h 35m,(2 stops),03/10/2019,2
8:00am,7:55am,"$1,331",Virgin Australia,32h 55m,(1 stop),03/10/2019,2
6:00pm,7:40am,"$1,356",Singapore Airlines,46h 40m,(2 stops),03/10/2019,2
10:30pm,9:30am,"$1,425",Air Canada,44h 0m,(1 stop),03/10/2019,2
8:00pm,9:30am,"$1,433",Air Canada,22h 30m,(1 stop),03/10/2019,2
7:00pm,9:30am,"$1,433",Air Canada,23h 30m,(1 stop),03/10/2019,2
5:00pm,9:30am,"$1,433",Air Canada,25h 30m,(1 stop),03/10/2019,2
4:00pm,9:30am,"$1,433",Air Canada,26h 30m,(1 stop),03/10/2019,2
12:00pm,9:30am,"$1,433",Air Canada,30h 30m,(1 stop),03/10/2019,2
1:20am,8:50pm,"$1,452",Cathay Pacific,27h 30m,(1 stop),03/10/2019,2
7:00pm,12:15pm,"$1,601",China Airlines,50h 15m,(2 stops),03/10/2019,2
4:25pm,1:35pm,"$1,621",China Eastern Airlines,30h 10m,(1 stop),03/10/2019,2
7:45am,6:40am,"$1,752",Japan Airlines,31h 55m,(2 stops),03/10/2019,2
11:35pm,7:40am,"$1,818",Turkish Airlines,41h 5m,(2 stops),03/10/2019,2
11:35pm,5:55pm,"$1,818",Turkish Airlines,51h 20m,(2 stops),03/10/2019,2
12:30am,8:40pm,"$1,914",China Southern Airlines,28h 10m,(1 stop),03/10/2019,2
12:30am,9:25am,"$1,914",China Southern Airlines,40h 55m,(1 stop),03/10/2019,2
1:36pm,7:55am,"$1,923",Delta,27h 19m,(2 stops),03/10/2019,2
11:59am,7:55am,"$1,923",Delta,28h 56m,(2 stops),03/10/2019,2
4:20pm,7:55am,"$1,937",Virgin Australia,24h 35m,(1 stop),03/10/2019,2
1:36pm,7:55am,"$1,942",Delta,27h 19m,(2 stops),03/10/2019,2
11:59am,7:55am,"$1,942",Delta,28h 56m,(2 stops),03/10/2019,2
4:20pm,9:10am,"$1,951",Virgin Australia,25h 50m,(2 stops),03/10/2019,2
4:20pm,9:40am,"$1,951",Virgin Australia,26h 20m,(2 stops),03/10/2019,2
9:55am,7:35am,"$2,077",Qantas Airways,30h 40m,(1 stop),03/10/2019,2
