departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
3:15pm,9:35am,$919 ,Cathay Pacific,27h 20m,(1 stop),03/15/2019,1
3:15pm,12:00pm,$919 ,Cathay Pacific,29h 45m,(1 stop),03/15/2019,1
3:15pm,8:50pm,$934 ,Cathay Pacific,38h 35m,(1 stop),03/15/2019,1
8:00am,7:50am,"$1,118 ",United,32h 50m,(1 stop),03/15/2019,1
4:25pm,6:15am,"$1,230 ",China Eastern Airlines,46h 50m,(2 stops),03/15/2019,1
7:55pm,7:00am,"$1,240 ",United,44h 5m,(2 stops),03/15/2019,1
10:55pm,6:40am,"$1,245 ",Etihad Airways,40h 45m,(2 stops),03/15/2019,1
10:55pm,7:35pm,"$1,249 ",Etihad Airways,29h 40m,(1 stop),03/15/2019,1
12:40pm,6:55am,"$1,275 ",Korean Air,27h 15m,(1 stop),03/15/2019,1
2:30pm,7:30pm,"$1,309 ",Emirates,38h 0m,(2 stops),03/15/2019,1
2:30pm,10:30pm,"$1,309 ",Emirates,41h 0m,(1 stop),03/15/2019,1
3:15pm,7:50am,"$1,357 ",United,25h 35m,(1 stop),03/15/2019,1
5:40pm,10:35am,"$1,410 ",Air New Zealand,25h 55m,(1 stop),03/15/2019,1
5:40pm,12:35pm,"$1,410 ",Air New Zealand,27h 55m,(1 stop),03/15/2019,1
11:07am,10:35am,"$1,410 ",Air New Zealand,32h 28m,(1 stop),03/15/2019,1
5:40pm,2:35pm,"$1,443 ",Air New Zealand,29h 55m,(1 stop),03/15/2019,1
8:00am,7:35am,"$1,450 ",Multiple Airlines,32h 35m,(2 stops),03/15/2019,1
10:30pm,9:30am,"$1,460 ",Air Canada,44h 0m,(2 stops),03/15/2019,1
1:25pm,9:45am,"$1,704 ",Multiple Airlines,29h 20m,(2 stops),03/15/2019,1
1:25pm,10:00am,"$1,777 ",Multiple Airlines,29h 35m,(2 stops),03/15/2019,1
9:55am,7:35am,"$1,884 ",Qantas Airways,30h 40m,(2 stops),03/15/2019,1
6:06am,9:25am,"$1,911 ",China Southern Airlines,36h 19m,(2 stops),03/15/2019,1
11:59am,7:55am,"$1,924 ",Delta,28h 56m,(1 stop),03/15/2019,1
1:25pm,9:30am,"$2,059 ",Air China,29h 5m,(2 stops),03/15/2019,1
12:53pm,7:35am,"$2,083 ",Qantas Airways,27h 42m,(1 stop),03/15/2019,1
8:00pm,9:30am,"$2,166 ",Air Canada,22h 30m,(1 stop),03/15/2019,1
7:00pm,9:30am,"$2,166 ",Air Canada,23h 30m,(1 stop),03/15/2019,1
5:55pm,9:30am,"$2,166 ",Air Canada,24h 35m,(2 stops),03/15/2019,1
9:00am,9:30am,"$2,204 ",Air Canada,33h 30m,(2 stops),03/15/2019,1
5:00pm,9:30am,"$2,287 ",Air Canada,25h 30m,(1 stop),03/15/2019,1
4:50pm,9:30am,"$2,287 ",Air Canada,25h 40m,(2 stops),03/15/2019,1
4:00pm,9:30am,"$2,287 ",Air Canada,26h 30m,(1 stop),03/15/2019,1
2:00pm,9:30am,"$2,287 ",Air Canada,28h 30m,(1 stop),03/15/2019,1
7:00am,9:25am,"$2,297 ",China Southern Airlines,35h 25m,(2 stops),03/15/2019,1
12:00pm,9:30am,"$2,340 ",Air Canada,30h 30m,(1 stop),03/15/2019,1
4:25pm,1:35pm,$893 ,China Eastern Airlines,29h 25m,(1 stop),03/16/2019,2
1:20am,8:50pm,$917 ,Cathay Pacific,28h 30m,(1 stop),03/16/2019,2
1:20am,7:25am,$917 ,Cathay Pacific,39h 5m,(1 stop),03/16/2019,2
1:20am,9:35am,$917 ,Cathay Pacific,41h 15m,(1 stop),03/16/2019,2
1:20am,12:00pm,$917 ,Cathay Pacific,43h 40m,(1 stop),03/16/2019,2
1:35am,10:00pm,$983 ,Philippine Airlines,30h 10m,(1 stop),03/16/2019,2
6:25pm,7:50am,"$1,058 ",United,22h 45m,(1 stop),03/16/2019,2
5:15pm,7:00am,"$1,058 ",United,23h 35m,(1 stop),03/16/2019,2
6:30pm,9:05am,"$1,058 ",United,25h 55m,(1 stop),03/16/2019,2
4:20pm,7:50am,"$1,058 ",United,28h 50m,(1 stop),03/16/2019,2
12:00pm,7:50am,"$1,058 ",United,32h 1m,(1 stop),03/16/2019,2
7:59am,7:00am,"$1,058 ",United,24h 25m,(2 stops),03/16/2019,2
5:40pm,9:05am,"$1,062 ",United,25h 5m,(2 stops),03/16/2019,2
4:10pm,7:50am,"$1,062 ",United,25h 10m,(2 stops),03/16/2019,2
2:55pm,7:00am,"$1,062 ",United,25h 25m,(2 stops),03/16/2019,2
2:50pm,7:00am,"$1,062 ",United,25h 35m,(2 stops),03/16/2019,2
2:35pm,7:00am,"$1,062 ",United,25h 55m,(2 stops),03/16/2019,2
3:15pm,7:50am,"$1,062 ",United,25h 55m,(2 stops),03/16/2019,2
4:10pm,9:05am,"$1,062 ",United,26h 0m,(2 stops),03/16/2019,2
4:10pm,9:05am,"$1,062 ",United,26h 16m,(2 stops),03/16/2019,2
2:50pm,7:50am,"$1,062 ",United,26h 16m,(2 stops),03/16/2019,2
1:44pm,7:00am,"$1,062 ",United,27h 6m,(2 stops),03/16/2019,2
1:44pm,7:00am,"$1,062 ",United,27h 6m,(2 stops),03/16/2019,2
2:50pm,9:05am,"$1,062 ",United,27h 15m,(2 stops),03/16/2019,2
2:50pm,9:05am,"$1,062 ",United,27h 15m,(2 stops),03/16/2019,2
4:20pm,7:35am,"$1,081 ",Multiple Airlines,28h 21m,(2 stops),03/16/2019,2
8:00am,6:10am,"$1,081 ",Multiple Airlines,28h 21m,(2 stops),03/16/2019,2
9:55am,11:10am,"$1,090 ",Qantas Airways,24h 15m,(1 stop),03/16/2019,2
9:55am,11:10am,"$1,090 ",Qantas Airways,31h 10m,(1 stop),03/16/2019,2
9:55am,7:35am,"$1,091 ",Qantas Airways,32h 50m,(1 stop),03/16/2019,2
9:55am,9:10am,"$1,100 ",Qantas Airways,34h 5m,(1 stop),03/16/2019,2
9:55am,9:40am,"$1,100 ",Qantas Airways,26h 35m,(2 stops),03/16/2019,2
9:55am,10:10am,"$1,100 ",Qantas Airways,27h 55m,(2 stops),03/16/2019,2
9:55am,10:40am,"$1,100 ",Qantas Airways,28h 11m,(2 stops),03/16/2019,2
