departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
11:30pm,9:00pm,$720,Philippine Airlines,31h 30m,(1 stop),04/05/2019,1
11:30pm,8:45am,$720,Philippine Airlines,43h 15m,(1 stop),04/05/2019,1
3:30pm,8:50am,$957,Cathay Pacific,27h 20m,(1 stop),04/05/2019,1
3:30pm,10:50am,$957,Cathay Pacific,29h 20m,(1 stop),04/05/2019,1
3:30pm,8:20pm,$972,Cathay Pacific,38h 50m,(1 stop),04/05/2019,1
3:30pm,6:15am,$972,Cathay Pacific,48h 45m,(1 stop),04/05/2019,1
1:00pm,12:35pm,"$1,028",Multiple Airlines,33h 35m,(1 stop),04/05/2019,1
1:00pm,9:00am,"$1,043",Multiple Airlines,30h 0m,(1 stop),04/05/2019,1
1:00pm,8:25am,"$1,058",Multiple Airlines,29h 25m,(1 stop),04/05/2019,1
7:21pm,6:55am,"$1,064",United,21h 34m,(1 stop),04/05/2019,1
6:50pm,6:55am,"$1,064",United,22h 5m,(1 stop),04/05/2019,1
4:20pm,6:55am,"$1,064",United,24h 35m,(1 stop),04/05/2019,1
4:15pm,6:55am,"$1,069",United,24h 40m,(2 stops),04/05/2019,1
3:14pm,6:55am,"$1,069",United,25h 41m,(2 stops),04/05/2019,1
2:55pm,6:55am,"$1,069",United,26h 0m,(2 stops),04/05/2019,1
2:50pm,6:55am,"$1,069",United,26h 5m,(2 stops),04/05/2019,1
2:50pm,6:55am,"$1,069",United,26h 5m,(2 stops),04/05/2019,1
1:51pm,6:55am,"$1,069",United,27h 4m,(2 stops),04/05/2019,1
1:51pm,6:55am,"$1,069",United,27h 4m,(2 stops),04/05/2019,1
1:51pm,6:55am,"$1,069",United,27h 4m,(2 stops),04/05/2019,1
12:20pm,6:55am,"$1,069",United,28h 35m,(2 stops),04/05/2019,1
12:20pm,6:55am,"$1,069",United,28h 35m,(2 stops),04/05/2019,1
12:20pm,6:55am,"$1,069",United,28h 35m,(2 stops),04/05/2019,1
11:16am,6:55am,"$1,069",United,29h 39m,(2 stops),04/05/2019,1
12:20pm,6:55am,"$1,087",United,28h 35m,(2 stops),04/05/2019,1
