departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
2:15pm,8:50pm,$937,Cathay Pacific,38h 35m,(1 stop),03/08/2019,1
6:25pm,8:50am,"$1,063",United,22h 25m,(1 stop),03/08/2019,1
6:30pm,9:05am,"$1,063",United,22h 35m,(1 stop),03/08/2019,1
4:20pm,8:50am,"$1,063",United,24h 30m,(1 stop),03/08/2019,1
4:20pm,9:05am,"$1,063",United,24h 45m,(1 stop),03/08/2019,1
6:25pm,8:50am,"$1,063",United,22h 25m,(1 stop),03/09/2019,2
6:30pm,9:05am,"$1,063",United,22h 35m,(1 stop),03/09/2019,2
4:20pm,8:50am,"$1,063",United,24h 30m,(1 stop),03/09/2019,2
4:20pm,9:05am,"$1,063",United,24h 45m,(1 stop),03/09/2019,2
12:00pm,8:50am,"$1,063",United,28h 50m,(1 stop),03/09/2019,2
5:40pm,8:50am,"$1,068",United,23h 10m,(2 stops),03/09/2019,2
2:50pm,8:50am,"$1,068",United,26h 0m,(2 stops),03/09/2019,2
2:50pm,8:50am,"$1,068",United,26h 0m,(2 stops),03/09/2019,2
2:50pm,9:05am,"$1,068",United,26h 15m,(2 stops),03/09/2019,2
2:50pm,9:05am,"$1,068",United,26h 15m,(2 stops),03/09/2019,2
1:44pm,8:50am,"$1,068",United,27h 6m,(2 stops),03/09/2019,2
1:44pm,8:50am,"$1,068",United,27h 6m,(2 stops),03/09/2019,2
1:44pm,9:05am,"$1,068",United,27h 21m,(2 stops),03/09/2019,2
1:44pm,9:05am,"$1,068",United,27h 21m,(2 stops),03/09/2019,2
1:44pm,8:50am,"$1,086",United,27h 6m,(2 stops),03/09/2019,2
8:55am,9:05am,"$1,086",United,32h 10m,(2 stops),03/09/2019,2
8:55am,9:05am,"$1,086",United,32h 10m,(2 stops),03/09/2019,2
8:55am,9:05am,"$1,086",United,32h 10m,(2 stops),03/09/2019,2
8:00am,9:05am,"$1,122",United,33h 5m,(1 stop),03/09/2019,2
4:20pm,8:15am,"$1,172",Multiple Airlines,23h 55m,(1 stop),03/09/2019,2
12:00pm,8:15am,"$1,172",Multiple Airlines,28h 15m,(1 stop),03/09/2019,2
10:35pm,7:40am,"$1,192",Turkish Airlines,41h 5m,(2 stops),03/09/2019,2
10:35pm,11:50am,"$1,192",Turkish Airlines,45h 15m,(2 stops),03/09/2019,2
11:07am,8:50am,"$1,196",United,29h 43m,(2 stops),03/09/2019,2
11:07am,9:05am,"$1,196",United,29h 58m,(2 stops),03/09/2019,2
7:55pm,7:00am,"$1,243",United,43h 5m,(1 stop),03/09/2019,2
1:36pm,8:15am,"$1,261",Delta,26h 39m,(2 stops),03/09/2019,2
12:00pm,8:15am,"$1,275",Virgin Australia,28h 15m,(1 stop),03/09/2019,2
9:55pm,7:35pm,"$1,279",Etihad Airways,29h 40m,(1 stop),03/09/2019,2
9:55pm,6:40am,"$1,279",Etihad Airways,40h 45m,(1 stop),03/09/2019,2
6:30am,8:15am,"$1,279",Delta,33h 45m,(2 stops),03/09/2019,2
4:20pm,6:10am,"$1,282",Multiple Airlines,21h 50m,(1 stop),03/09/2019,2
4:20pm,8:35am,"$1,282",Multiple Airlines,24h 15m,(1 stop),03/09/2019,2
12:00pm,8:35am,"$1,282",Multiple Airlines,28h 35m,(1 stop),03/09/2019,2
6:55pm,6:05am,"$1,335",Multiple Airlines,43h 10m,(1 stop),03/09/2019,2
11:07am,9:05am,"$1,362",United,29h 58m,(2 stops),03/09/2019,2
1:55pm,7:30pm,"$1,365",Emirates,37h 35m,(1 stop),03/09/2019,2
1:55pm,10:30pm,"$1,365",Emirates,40h 35m,(1 stop),03/09/2019,2
1:55pm,7:00am,"$1,365",Emirates,49h 5m,(1 stop),03/09/2019,2
9:58am,8:50am,"$1,380",United,30h 52m,(2 stops),03/09/2019,2
10:00am,8:35am,"$1,387",Air New Zealand,30h 35m,(2 stops),03/09/2019,2
8:00pm,10:30am,"$1,438",Air Canada,22h 30m,(1 stop),03/09/2019,2
