departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
3:15pm,12:00pm,$918,Cathay Pacific,29h 45m,(1 stop),03/10/2019,1
3:15pm,8:50pm,$934,Cathay Pacific,38h 35m,(1 stop),03/10/2019,1
6:30pm,8:05am,"$1,059",United,22h 35m,(1 stop),03/10/2019,1
5:15pm,7:00am,"$1,059",United,24h 45m,(1 stop),03/10/2019,1
4:20pm,8:05am,"$1,059",United,26h 15m,(2 stops),03/10/2019,1
2:05pm,7:00am,"$1,059",United,26h 15m,(2 stops),03/10/2019,1
7:59am,7:00am,"$1,059",United,27h 21m,(2 stops),03/10/2019,1
4:10pm,7:00am,"$1,063",Multiple Airlines,31h 10m,(1 stop),03/10/2019,1
4:10pm,8:05am,"$1,063",Multiple Airlines,44h 10m,(1 stop),03/10/2019,1
2:50pm,7:00am,"$1,063",Multiple Airlines,44h 30m,(1 stop),03/10/2019,1
2:35pm,7:00am,"$1,063",United,33h 5m,(1 stop),03/10/2019,1
2:50pm,8:05am,"$1,063",American Airlines,29h 15m,(2 stops),03/10/2019,1
2:50pm,8:05am,"$1,063",American Airlines,29h 15m,(2 stops),03/10/2019,1
1:44pm,7:00am,"$1,063",American Airlines,29h 15m,(2 stops),03/10/2019,1
1:44pm,7:00am,"$1,063",American Airlines,30h 31m,(2 stops),03/10/2019,1
1:44pm,8:05am,"$1,063",American Airlines,33h 15m,(2 stops),03/10/2019,1
1:44pm,8:05am,"$1,063",American Airlines,33h 15m,(2 stops),03/10/2019,1
8:00am,6:10am,"$1,083",Multiple Airlines,32h 25m,(1 stop),03/10/2019,1
6:55pm,6:05am,"$1,091",United,44h 5m,(1 stop),03/10/2019,1
8:00am,8:05am,"$1,117",China Airlines,50h 15m,(2 stops),03/10/2019,1
1:36pm,7:10am,"$1,142",Etihad Airways,29h 40m,(1 stop),03/10/2019,1
11:45am,8:00am,"$1,142",Etihad Airways,40h 45m,(1 stop),03/10/2019,1
11:45am,8:00am,"$1,142",Virgin Australia,22h 30m,(1 stop),03/10/2019,1
11:45am,8:00am,"$1,142",Multiple Airlines,24h 15m,(1 stop),03/10/2019,1
7:45am,8:00am,"$1,142",Virgin Australia,34h 10m,(2 stops),03/10/2019,1
7:45am,8:00am,"$1,142",Emirates,38h 0m,(1 stop),03/10/2019,1
