departure_time,arrival_time,airfare,airline,duration,num_stops,departure_date,days_to_departure
7:00pm,9:45am,$822 ,Philippine Airlines,47h 45m,(2 stops),03/29/2019,1
3:15pm,9:35am,$919 ,Cathay Pacific,27h 20m,(1 stop),03/29/2019,1
3:15pm,11:50am,$919 ,Cathay Pacific,29h 35m,(1 stop),03/29/2019,1
3:15pm,8:45pm,$934 ,Cathay Pacific,38h 30m,(1 stop),03/29/2019,1
3:15pm,7:15am,$934 ,Cathay Pacific,49h 0m,(1 stop),03/29/2019,1
7:00pm,10:00pm,$984 ,Philippine Airlines,36h 0m,(2 stops),03/29/2019,1
1:25pm,9:45am,"$1,018 ",Multiple Airlines,29h 20m,(1 stop),03/29/2019,1
1:25pm,1:35pm,"$1,018 ",Multiple Airlines,33h 10m,(1 stop),03/29/2019,1
6:25pm,7:40am,"$1,059 ",United,22h 15m,(1 stop),03/29/2019,1
6:30pm,7:45am,"$1,059 ",United,22h 15m,(1 stop),03/29/2019,1
5:15pm,8:00am,"$1,059 ",United,23h 45m,(1 stop),03/29/2019,1
4:20pm,7:40am,"$1,059 ",United,24h 20m,(1 stop),03/29/2019,1
2:05pm,8:00am,"$1,059 ",United,26h 55m,(1 stop),03/29/2019,1
12:40pm,8:00am,"$1,059 ",United,28h 20m,(1 stop),03/29/2019,1
9:30am,8:00am,"$1,059 ",United,31h 30m,(1 stop),03/29/2019,1
7:59am,8:00am,"$1,059 ",United,33h 1m,(1 stop),03/29/2019,1
4:50pm,8:00am,"$1,064 ",United,24h 10m,(2 stops),03/29/2019,1
3:15pm,7:40am,"$1,064 ",United,25h 25m,(2 stops),03/29/2019,1
2:50pm,7:40am,"$1,064 ",United,25h 50m,(2 stops),03/29/2019,1
2:55pm,7:45am,"$1,064 ",United,25h 50m,(2 stops),03/29/2019,1
2:50pm,7:45am,"$1,064 ",United,25h 55m,(2 stops),03/29/2019,1
2:50pm,7:45am,"$1,064 ",United,25h 55m,(2 stops),03/29/2019,1
2:55pm,8:00am,"$1,064 ",United,26h 5m,(2 stops),03/29/2019,1
2:50pm,8:00am,"$1,064 ",United,26h 10m,(2 stops),03/29/2019,1
8:00am,7:40am,"$1,117 ",United,32h 40m,(1 stop),03/29/2019,1
3:30pm,7:10am,"$1,144 ",Delta,24h 40m,(2 stops),03/29/2019,1
1:36pm,7:10am,"$1,144 ",Delta,26h 34m,(2 stops),03/29/2019,1
11:59am,7:10am,"$1,144 ",Delta,28h 11m,(2 stops),03/29/2019,1
11:47am,7:10am,"$1,144 ",Delta,28h 23m,(2 stops),03/29/2019,1
11:45am,8:00am,"$1,144 ",American Airlines,29h 15m,(2 stops),03/29/2019,1
11:45am,8:00am,"$1,144 ",American Airlines,29h 15m,(2 stops),03/29/2019,1
11:45am,8:00am,"$1,144 ",American Airlines,29h 15m,(2 stops),03/29/2019,1
10:30am,7:10am,"$1,144 ",Delta,29h 40m,(2 stops),03/29/2019,1
11:59am,7:10am,"$1,162 ",Delta,28h 11m,(2 stops),03/29/2019,1
11:47am,7:10am,"$1,162 ",Delta,28h 23m,(2 stops),03/29/2019,1
11:45am,8:00am,"$1,162 ",American Airlines,29h 15m,(2 stops),03/29/2019,1
10:30am,7:10am,"$1,162 ",Delta,29h 40m,(2 stops),03/29/2019,1
10:30am,7:10am,"$1,162 ",Delta,29h 40m,(2 stops),03/29/2019,1
9:50am,7:10am,"$1,162 ",Delta,30h 20m,(2 stops),03/29/2019,1
9:50am,7:10am,"$1,162 ",Delta,30h 20m,(2 stops),03/29/2019,1
1:25pm,10:00am,"$1,166 ",Multiple Airlines,29h 35m,(1 stop),03/29/2019,1
10:55pm,7:30am,"$1,244 ",Etihad Airways,41h 35m,(1 stop),03/29/2019,1
10:55pm,7:35pm,"$1,249 ",Etihad Airways,29h 40m,(1 stop),03/29/2019,1
11:47am,7:55am,"$1,256 ",Delta,29h 8m,(2 stops),03/29/2019,1
10:30am,7:10am,"$1,256 ",Delta,29h 40m,(2 stops),03/29/2019,1
9:50am,7:10am,"$1,256 ",Delta,30h 20m,(2 stops),03/29/2019,1
6:25pm,7:55am,"$1,263 ",Multiple Airlines,22h 30m,(1 stop),03/29/2019,1
12:40pm,6:55am,"$1,275 ",Korean Air,27h 15m,(1 stop),03/29/2019,1
2:30pm,7:30pm,"$1,308 ",Emirates,38h 0m,(1 stop),03/29/2019,1
2:30pm,10:30pm,"$1,308 ",Emirates,41h 0m,(1 stop),03/29/2019,1
2:30pm,7:00am,"$1,308 ",Emirates,49h 30m,(1 stop),03/29/2019,1
2:30pm,9:00am,"$1,309 ",Emirates,51h 30m,(2 stops),03/29/2019,1
8:00am,7:35am,"$1,339 ",Multiple Airlines,32h 35m,(1 stop),03/29/2019,1
7:45am,6:40am,"$1,602 ",Japan Airlines,31h 55m,(2 stops),03/29/2019,1
4:25pm,1:35pm,"$1,622 ",China Eastern Airlines,30h 10m,(1 stop),03/29/2019,1
9:30pm,8:15pm,"$1,803 ",Singapore Airlines,31h 45m,(2 stops),03/29/2019,1
9:30pm,9:10pm,"$1,803 ",Singapore Airlines,32h 40m,(2 stops),03/29/2019,1
11:59am,7:10am,"$1,925 ",Delta,28h 11m,(2 stops),03/29/2019,1
9:55am,7:35am,"$2,077 ",Qantas Airways,30h 40m,(1 stop),03/29/2019,1
6:06am,9:25am,"$2,221 ",China Southern Airlines,36h 19m,(2 stops),03/29/2019,1
6:06am,8:40pm,"$2,221 ",China Southern Airlines,47h 34m,(2 stops),03/29/2019,1
9:55am,7:10am,"$2,470 ",Delta,30h 15m,(1 stop),03/29/2019,1
1:36pm,7:55am,"$2,475 ",Delta,27h 19m,(2 stops),03/29/2019,1
11:47am,7:55am,"$2,493 ",Delta,29h 8m,(2 stops),03/29/2019,1
9:50am,7:55am,"$2,493 ",Delta,31h 5m,(2 stops),03/29/2019,1
12:40pm,8:30am,"$2,728 ",Multiple Airlines,28h 50m,(1 stop),03/29/2019,1
5:40pm,10:40am,"$3,295 ",United,26h 0m,(2 stops),03/29/2019,1
4:10pm,10:40am,"$3,295 ",United,27h 30m,(2 stops),03/29/2019,1
4:50pm,8:00am,"$3,296 ",United,24h 10m,(2 stops),03/29/2019,1
4:20pm,7:45am,"$3,296 ",United,24h 25m,(2 stops),03/29/2019,1
12:40pm,8:00am,"$3,296 ",United,28h 20m,(2 stops),03/29/2019,1
8:00pm,9:30am,"$3,819 ",Air Canada,22h 30m,(1 stop),03/29/2019,1
8:00pm,12:40pm,"$3,908 ",Air Canada,25h 40m,(2 stops),03/29/2019,1
1:35am,9:45am,$822 ,Philippine Airlines,41h 10m,(1 stop),03/30/2019,2
1:20am,8:45pm,$919 ,Cathay Pacific,28h 25m,(1 stop),03/30/2019,2
1:20am,7:15am,$919 ,Cathay Pacific,38h 55m,(1 stop),03/30/2019,2
1:20am,9:50am,$919 ,Cathay Pacific,41h 30m,(1 stop),03/30/2019,2
1:20am,11:50am,$919 ,Cathay Pacific,43h 30m,(1 stop),03/30/2019,2
